GAME_ID,TEAM_ABBREVIATION_HOME,WL_HOME,MIN_HOME,FGA_HOME,FG3A_HOME,FTA_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,TEAM_ABBREVIATION_AWAY,FGA_AWAY,FG3A_AWAY,FTA_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY
20700663,SEA,1,240,89,7,13,45,20,7,7,6,16,SAS,76,17,17,38,19,2,2,9,17
20700666,PHI,1,240,81,11,36,45,29,9,3,9,19,MIL,71,14,13,33,14,3,6,21,26
20700674,LAC,1,240,80,6,19,40,24,7,6,11,17,ATL,83,9,19,44,24,8,5,15,20
20700667,ORL,1,240,69,19,40,52,15,1,5,16,22,MIA,78,18,28,29,21,5,3,5,28
20700672,POR,0,240,85,14,25,43,18,4,4,8,20,CLE,74,14,28,49,13,6,4,12,19
20700671,UTA,1,240,82,10,19,35,20,12,6,13,23,NYK,70,12,27,36,20,8,4,19,21
20700673,SAC,1,240,90,12,27,55,22,7,10,13,19,CHA,83,21,28,39,23,9,7,11,22
20700670,MIN,1,240,93,16,15,50,21,12,4,14,19,CHI,69,18,24,46,16,4,7,22,15
20700669,NOH,0,240,94,20,20,49,25,6,5,7,16,GSW,86,27,14,36,23,2,5,6,19
20700665,TOR,1,240,83,18,17,38,30,10,5,7,22,WAS,71,21,30,36,13,4,5,16,13
20700668,MEM,0,240,98,30,13,51,12,6,6,18,19,DEN,85,22,18,39,17,12,9,13,17
20700678,PHX,0,240,71,21,31,38,19,13,5,16,25,SAS,75,14,24,45,13,10,2,18,25
20700676,BOS,1,240,77,11,29,37,13,6,3,9,25,DAL,70,22,28,40,20,4,7,13,27
20700675,DET,1,240,82,15,16,43,19,17,7,18,24,LAL,68,19,35,38,16,8,3,22,18
20700677,SEA,1,240,78,7,14,40,34,6,4,18,21,CLE,78,27,27,33,18,9,6,13,20
20700680,PHI,0,240,84,5,27,33,26,8,1,8,24,ORL,74,27,24,42,21,7,1,16,22
20700686,GSW,1,240,84,18,30,43,32,9,6,13,19,CHA,88,17,26,45,24,5,3,16,22
20700683,MIA,0,240,74,14,22,38,19,5,2,17,18,NJN,79,14,24,42,26,8,4,13,21
20700687,POR,1,265,86,22,16,41,21,2,7,6,17,NYK,94,17,15,55,12,3,4,14,16
20700682,IND,0,240,88,24,18,45,28,8,4,15,23,HOU,81,18,28,44,25,10,2,13,19
20700685,SAC,1,240,87,23,24,42,26,7,7,11,18,NOH,79,28,18,38,24,6,4,16,19
20700684,MIN,1,240,92,10,13,51,19,7,0,10,25,LAC,74,6,29,34,11,7,3,14,19
20700681,WAS,0,240,74,19,36,39,12,7,10,13,17,UTA,85,19,22,49,32,7,9,15,27
20700679,TOR,0,240,85,21,21,41,22,4,2,9,14,LAL,90,27,11,40,29,4,5,5,20
20700690,CLE,1,240,74,22,33,50,17,5,6,11,19,LAC,82,12,20,35,18,4,5,9,21
20700692,MIL,0,240,85,14,15,37,16,4,7,5,20,HOU,75,18,17,50,24,4,9,14,12
20700689,IND,0,240,87,34,28,37,30,5,1,12,26,ORL,70,25,42,40,22,4,2,15,24
20700688,ATL,1,240,83,4,20,38,28,5,4,12,17,NJN,70,14,19,32,28,2,2,16,21
20700694,SAC,1,240,84,20,40,42,16,9,5,16,25,CHI,74,13,34,40,17,7,7,19,27
20700693,DEN,1,240,80,17,41,44,26,10,6,11,17,CHA,92,20,25,48,26,5,8,14,24
20700691,MEM,0,240,80,23,23,48,19,6,4,23,21,UTA,95,16,19,49,33,11,2,13,23
20700695,SEA,1,240,86,11,20,55,21,7,4,12,17,NYK,72,17,26,34,17,9,0,12,19
20700697,DET,1,240,83,12,16,48,25,5,8,9,25,DAL,76,14,24,42,11,3,3,11,14
20700696,WAS,0,240,79,23,20,33,18,4,3,10,18,LAL,73,19,17,35,27,4,4,12,21
20700700,NYK,0,240,69,19,24,35,19,4,4,20,23,LAC,80,10,27,39,21,12,5,11,20
20700704,PHX,1,240,81,36,21,36,30,6,7,14,23,CHA,83,19,23,41,21,7,2,16,16
20700699,ORL,0,240,78,20,26,34,22,2,4,8,20,DAL,80,10,25,47,18,5,1,9,20
20700701,MIA,0,240,75,16,17,37,19,5,2,21,16,TOR,74,19,19,31,31,11,2,12,15
20700705,POR,0,265,92,22,25,51,31,10,10,18,16,DEN,99,19,18,53,22,11,4,16,20
20700703,UTA,1,240,81,22,22,39,26,11,3,10,15,NOH,69,18,23,39,17,6,4,19,24
20700698,ATL,1,240,82,10,20,38,24,6,14,12,19,PHI,79,11,24,42,17,6,7,15,19
20700702,MIN,0,240,77,16,13,40,19,13,5,18,20,HOU,76,19,19,42,23,11,3,18,13
20700706,SEA,0,240,80,16,26,35,25,7,8,14,30,CHI,96,14,35,50,25,8,3,13,19
20700707,PHI,1,240,72,6,30,36,27,11,6,15,21,WAS,80,25,21,39,21,6,0,19,25
20700710,NJN,0,240,83,25,20,44,24,3,3,15,26,LAL,84,20,25,47,27,9,4,12,22
20700708,CLE,1,240,79,21,32,39,24,9,8,19,23,BOS,74,18,22,29,21,8,2,19,29
20700709,IND,0,240,76,22,17,27,19,10,9,12,15,SAS,86,27,18,45,31,6,6,15,17
20700711,MEM,0,240,77,29,21,35,21,6,4,13,14,MIL,92,14,12,48,22,5,2,10,15
20700716,NYK,0,240,75,19,30,49,22,1,4,18,19,IND,85,31,24,34,25,8,4,6,20
20700720,PHX,0,290,96,26,14,47,26,1,6,21,20,NOH,114,21,18,45,13,14,2,10,23
20700715,BOS,1,240,79,16,25,40,24,10,5,20,29,LAC,73,11,39,34,22,13,9,15,22
20700714,ORL,1,240,72,27,28,42,22,11,4,12,17,NJN,79,15,16,42,20,6,1,17,24
20700717,DET,1,240,76,12,31,38,30,6,3,10,17,MIA,74,13,20,32,23,4,2,11,24
20700722,POR,1,240,79,17,21,35,23,4,2,10,16,CHI,74,18,23,30,23,6,4,12,20
20700718,DAL,1,240,80,16,31,42,26,7,4,9,19,MIL,82,16,22,39,12,2,5,10,22
20700713,ATL,1,240,83,11,16,46,28,7,7,13,13,LAL,85,24,16,37,28,5,1,12,15
20700721,SAC,0,240,98,22,20,42,14,10,2,11,16,SEA,76,10,26,54,27,4,7,18,17
20700719,DEN,0,265,93,20,37,44,25,11,7,15,31,UTA,86,15,44,54,27,9,5,22,31
20700712,WAS,0,240,79,22,19,41,13,7,5,13,17,SAS,72,22,23,45,26,5,2,12,20
20700723,PHI,1,240,77,10,39,48,22,9,10,17,23,MIA,80,15,29,38,22,5,2,18,28
20700725,GSW,0,240,95,28,21,41,19,14,3,13,31,CHI,66,9,48,47,22,8,7,25,16
20700724,HOU,1,240,85,27,15,55,29,3,5,10,12,CLE,78,27,13,35,14,7,6,8,14
20700729,NYK,0,265,76,21,35,44,18,9,2,17,20,SAS,76,21,18,40,21,10,5,18,22
20700734,PHX,1,240,86,15,32,47,21,7,9,13,23,SEA,97,10,19,54,19,3,8,14,22
20700728,ORL,0,240,81,32,21,35,25,4,3,10,26,LAL,77,20,30,40,22,4,6,9,20
20700731,DET,1,240,73,16,15,37,26,4,7,13,17,POR,75,8,19,35,18,5,0,11,16
20700733,DAL,1,240,84,23,15,49,23,4,2,6,24,MEM,77,9,32,46,14,1,5,10,14
20700730,ATL,0,240,77,11,29,39,21,6,4,16,14,CLE,88,17,13,45,25,12,7,14,20
20700735,SAC,1,240,69,18,50,45,18,9,3,22,21,UTA,83,17,23,31,25,12,7,13,29
20700736,DEN,1,240,78,15,22,37,32,7,5,16,18,WAS,89,20,20,37,20,12,4,12,19
20700732,MIN,0,240,84,17,15,44,21,11,5,16,23,BOS,74,16,17,36,21,6,8,15,15
20700726,TOR,0,240,80,21,29,33,24,15,1,9,24,LAC,68,14,24,45,18,5,3,21,22
20700727,CHA,0,240,86,22,21,43,14,6,5,12,14,NJN,83,16,19,50,30,6,10,15,18
20700738,PHI,1,240,76,7,21,41,24,8,8,15,17,LAC,74,10,21,30,15,8,2,15,19
20700743,GSW,1,240,91,31,33,49,21,10,5,17,23,SAC,92,16,22,52,18,9,4,18,24
20700741,HOU,1,240,81,19,19,46,32,4,6,14,23,ATL,86,5,33,39,16,10,2,9,20
20700742,UTA,1,240,71,15,27,39,25,9,6,17,25,CHI,78,18,28,34,21,11,5,13,26
20700740,MIL,0,240,81,14,32,37,23,7,7,11,24,NYK,79,17,27,48,20,4,4,17,25
20700737,IND,1,240,84,33,37,48,18,7,6,7,21,POR,80,13,23,45,19,3,2,15,25
20700739,NOH,1,240,87,25,23,40,30,10,6,11,21,MEM,80,16,21,34,19,6,4,16,23
20700750,PHX,1,240,84,21,21,36,26,7,8,10,20,WAS,87,20,25,46,20,5,4,14,20
20700746,NJN,1,240,73,12,35,47,25,6,6,12,18,DAL,85,18,23,41,16,5,1,10,26
20700749,BOS,1,240,71,23,34,46,24,9,0,15,19,SAS,79,31,13,37,20,5,3,15,28
20700749,BOS,1,240,71,23,34,46,24,9,0,15,19,SAS,79,31,13,37,20,5,3,15,28
20700744,CLE,0,240,93,23,22,47,15,6,7,17,20,DEN,88,27,26,48,30,11,5,12,16
20700745,MIA,0,240,80,12,17,41,24,12,6,18,20,LAL,81,25,28,43,21,9,1,16,14
20700747,DET,1,240,85,24,26,46,31,11,3,12,28,CHA,72,13,35,35,18,5,4,16,25
20700748,MIN,0,240,78,14,20,42,18,5,2,16,20,TOR,81,16,21,43,31,5,7,12,18
20700752,PHI,1,240,81,11,17,43,19,8,1,14,18,DAL,77,23,21,46,21,6,4,14,16
20700757,GSW,1,240,82,27,32,43,24,9,2,15,22,WAS,90,21,26,43,19,11,2,13,23
20700754,ORL,0,240,85,26,29,41,16,7,2,10,25,CLE,71,14,43,41,21,5,6,13,22
20700756,HOU,1,240,66,16,28,36,20,5,2,12,16,POR,76,6,21,37,19,5,4,11,20
20700755,MIL,0,240,82,10,23,47,21,2,7,18,17,LAC,82,10,22,40,18,12,2,9,24
20700751,TOR,0,240,77,16,17,34,16,4,1,8,18,SAS,79,23,12,46,22,4,2,13,17
20700753,CHA,0,240,80,13,17,35,20,5,4,15,23,LAL,70,18,34,34,24,13,7,14,18
20700763,CHI,0,240,82,14,17,41,21,5,5,17,18,NOH,78,19,22,37,21,10,9,12,17
20700760,NJN,1,240,83,17,22,54,30,6,8,14,21,MIN,85,14,28,46,21,8,1,11,21
20700761,MIA,0,265,100,19,13,46,31,9,1,13,13,DEN,95,22,20,49,21,8,10,15,14
20700759,IND,0,240,87,24,21,48,19,2,11,16,25,BOS,83,28,29,42,20,10,6,10,23
20700758,ATL,0,240,82,9,21,47,18,3,4,14,21,DET,76,16,28,34,15,11,6,8,20
20700762,MEM,1,240,74,23,38,49,18,6,4,17,23,SAC,91,22,20,42,23,7,1,11,26
20700765,PHI,1,240,83,13,18,48,28,13,5,18,19,MEM,83,26,15,40,17,8,1,19,15
20700775,GSW,1,240,96,21,13,34,26,10,2,11,21,PHX,87,21,26,49,28,5,1,19,16
20700769,BOS,1,240,75,21,36,39,29,6,6,15,25,NYK,79,17,30,37,20,11,0,17,25
20700777,LAC,0,240,68,13,24,31,19,9,2,16,19,WAS,85,11,21,51,16,8,3,16,21
20700767,ORL,1,240,93,22,23,51,18,7,3,18,23,DEN,75,19,33,35,18,14,8,16,23
20700768,CLE,0,240,80,22,16,39,24,2,6,10,23,SAS,76,20,30,34,23,4,3,5,15
20700773,HOU,1,240,81,23,19,44,23,7,7,18,21,SAC,70,13,28,37,16,10,1,18,16
20700770,DET,1,240,80,19,26,48,24,5,11,14,24,IND,79,15,26,37,13,6,6,11,21
20700771,MIL,0,240,80,15,23,32,29,9,5,9,16,NOH,78,14,19,39,22,5,1,14,18
20700774,DAL,1,240,83,17,23,47,18,3,5,11,17,POR,75,9,22,40,10,1,4,14,24
20700772,MIN,0,240,93,19,13,44,24,10,2,16,27,LAL,93,25,25,51,29,10,7,13,11
20700764,TOR,1,240,76,20,27,41,25,10,4,14,11,NJN,74,15,14,28,26,8,2,15,19
20700766,CHA,1,265,85,13,28,48,17,6,9,13,22,ATL,84,8,23,42,13,6,4,13,23
20700776,SEA,0,240,84,11,20,39,27,9,3,20,24,UTA,80,11,36,41,28,14,3,17,20
20700778,CHI,1,240,85,13,25,53,19,7,4,16,17,MIA,74,21,23,35,20,7,4,18,20
20700779,PHX,1,240,72,14,26,37,24,5,7,12,24,DAL,90,17,25,45,8,5,4,13,24
20700784,SAS,1,240,72,26,19,54,23,6,8,21,21,CHA,77,14,24,37,13,15,1,14,17
20700789,LAL,1,240,92,18,24,45,22,16,5,13,21,ATL,81,13,27,39,19,7,7,23,24
20700781,CLE,0,240,80,17,23,45,16,8,6,13,20,HOU,79,23,30,47,23,7,8,12,19
20700782,DET,0,240,83,14,25,44,17,9,8,13,21,ORL,74,20,23,36,18,6,6,14,24
20700787,POR,0,240,86,19,16,37,27,5,8,7,16,SAC,81,19,21,45,23,6,2,11,18
20700786,UTA,1,240,84,16,23,45,31,4,6,19,21,GSW,87,25,21,33,21,8,4,13,22
20700785,DEN,1,240,80,17,49,45,29,9,12,16,26,BOS,99,33,28,47,19,8,6,14,33
20700783,MIN,1,240,81,20,24,45,25,6,3,15,24,PHI,78,6,30,39,19,7,3,11,19
20700780,WAS,0,265,88,20,26,42,15,11,4,11,27,NYK,77,27,38,45,24,7,2,15,20
20700788,SEA,1,240,80,11,25,49,23,5,4,20,21,MEM,98,19,18,45,22,11,7,13,20
20700791,PHI,1,240,86,14,26,43,23,16,4,12,17,NYK,74,22,15,31,25,5,2,25,18
20700799,GSW,1,240,89,15,43,49,24,8,4,16,28,BOS,77,23,46,37,24,8,3,15,28
20700796,PHX,0,240,93,16,30,46,26,4,9,12,22,LAL,92,13,26,33,18,6,6,9,24
20700793,NJN,1,265,84,19,36,51,23,7,8,15,26,CHI,97,14,32,54,25,7,5,12,28
20700798,LAC,1,240,80,12,29,48,28,8,9,15,28,MEM,77,20,32,41,15,6,5,15,22
20700794,MIL,1,240,80,14,33,47,24,6,4,14,21,DET,82,25,29,40,21,8,4,13,22
20700792,IND,0,240,80,24,20,39,20,4,3,13,18,CLE,81,21,27,45,20,6,7,14,20
20700797,SAC,1,240,86,19,36,40,23,8,5,14,21,ATL,75,18,33,36,17,5,10,17,25
20700795,NOH,1,240,75,19,32,40,20,11,0,16,21,DAL,73,15,27,40,13,9,2,18,22
20700790,TOR,1,240,80,20,25,34,33,3,5,8,26,ORL,84,28,32,40,18,3,1,11,19
20700800,HOU,1,240,78,23,27,42,32,7,1,11,20,MIA,80,14,27,34,24,5,3,11,17
20700802,POR,1,240,76,19,39,49,20,10,11,11,20,SEA,80,13,31,51,19,2,3,15,28
20700801,MIN,0,240,81,9,17,34,26,5,4,12,22,SAS,74,25,26,41,20,8,6,12,18
20700814,GSW,0,240,96,26,17,40,20,9,6,14,22,ATL,90,23,27,53,26,7,6,21,17
20700809,CHI,1,240,98,22,20,44,34,7,5,12,25,DEN,89,28,32,37,17,5,7,15,21
20700806,NYK,1,240,81,24,28,45,17,6,2,15,19,TOR,75,26,25,36,22,8,2,16,24
20700812,PHX,1,240,73,11,28,50,14,7,7,24,20,BOS,78,17,16,32,14,13,5,21,27
20700813,LAC,1,240,75,11,41,33,24,7,5,11,28,UTA,76,13,38,41,23,6,2,16,26
20700804,ORL,1,240,82,33,20,38,24,4,5,13,20,PHI,79,13,32,34,12,5,7,9,16
20700807,CLE,1,240,76,32,17,43,23,4,4,14,22,WAS,70,13,29,31,18,9,4,9,17
20700808,DET,1,240,89,19,36,42,33,8,8,6,23,MIL,75,10,33,32,16,6,8,15,26
20700805,IND,1,240,87,28,29,43,21,8,2,15,20,NJN,78,22,27,39,22,10,5,23,26
20700811,NOH,0,240,80,11,25,38,20,5,7,10,17,HOU,85,19,13,55,21,2,1,13,21
20700810,MEM,0,240,80,19,27,40,16,11,3,17,22,DAL,76,19,18,47,32,12,2,22,22
20700803,CHA,0,265,82,25,45,41,21,10,8,14,29,SAC,87,17,36,53,21,8,11,20,30
20700815,SEA,1,240,78,8,28,44,13,5,3,16,25,POR,78,18,30,41,17,8,4,13,22
20700820,SAS,1,240,77,22,17,43,26,3,5,11,18,NOH,78,17,19,35,13,5,3,7,22
20700817,NJN,1,240,75,13,30,57,25,5,4,17,22,IND,83,29,25,33,21,6,5,10,24
20700822,LAC,0,240,80,14,29,45,26,6,3,16,28,LAL,84,26,35,40,27,7,6,11,22
20700818,MIA,0,265,82,20,16,33,21,15,5,18,18,PHI,83,9,27,50,20,11,3,23,16
20700821,UTA,1,240,83,12,20,37,26,12,2,12,19,ATL,75,15,17,43,23,7,3,22,22
20700819,MIL,1,240,92,18,36,53,20,5,5,17,24,DEN,86,22,34,40,22,13,8,14,26
20700816,WAS,1,240,94,15,18,46,24,9,7,7,17,CHA,74,14,23,36,21,3,4,14,19
20700823,PHX,0,240,77,12,29,32,19,2,5,14,13,DET,89,18,18,48,26,3,4,10,23
20700825,ORL,1,240,83,22,29,42,24,6,6,8,23,SAC,81,15,26,42,19,2,7,16,24
20700826,CLE,1,240,81,19,25,46,27,9,7,19,28,MEM,78,15,28,33,12,11,3,16,19
20700829,HOU,1,240,79,24,31,38,28,8,3,16,17,CHI,87,13,14,39,28,8,5,15,23
20700827,POR,0,240,75,21,26,31,21,13,3,15,20,BOS,76,21,15,37,25,6,1,19,26
20700828,MIN,0,240,77,6,9,35,19,8,5,15,19,DAL,80,20,27,43,24,8,4,13,12
20700824,TOR,1,240,92,23,19,51,26,3,6,7,19,NYK,81,23,24,36,17,3,2,9,16
20700830,SEA,0,240,95,8,19,50,19,6,7,17,15,LAL,92,21,16,43,28,8,7,13,13
20700834,SAS,1,240,76,21,23,43,22,11,8,16,20,ATL,75,16,24,53,17,10,2,23,18
20700836,LAC,0,240,75,11,25,36,22,8,2,14,22,BOS,69,18,25,37,22,10,8,13,22
20700831,IND,0,240,87,27,15,39,19,6,5,11,27,TOR,71,18,33,46,20,3,7,17,20
20700833,DAL,1,240,81,14,17,46,21,10,9,22,22,CHI,83,13,29,39,13,10,3,17,16
20700835,DEN,0,240,89,24,29,46,25,7,6,8,14,DET,88,18,19,47,29,7,3,12,25
20700832,NOH,0,240,75,24,22,42,19,3,1,16,17,WAS,80,18,24,35,11,11,2,9,18
20700844,GSW,1,240,102,21,11,42,24,14,5,12,16,SEA,89,4,13,52,30,7,8,25,18
20700843,LAL,1,240,76,19,17,41,19,5,6,12,19,POR,83,20,23,41,12,6,5,12,20
20700837,NJN,0,240,82,26,16,40,25,5,5,13,34,ORL,65,17,43,37,16,8,2,12,16
20700842,HOU,1,240,83,27,12,55,25,3,8,11,20,WAS,83,13,23,37,11,8,3,7,9
20700838,MIA,1,240,75,11,32,40,27,9,8,15,20,SAC,76,17,24,37,16,7,1,17,26
20700839,MIL,1,240,78,13,37,42,20,5,2,8,16,CLE,83,24,14,44,27,3,1,13,24
20700841,MIN,1,240,88,16,39,43,18,16,2,13,28,UTA,69,13,36,39,26,7,8,24,26
20700840,MEM,0,240,98,27,13,36,20,9,4,10,22,PHX,83,24,28,48,26,6,2,15,16
20700846,PHI,1,240,83,10,30,41,24,12,5,12,23,ORL,74,26,27,41,18,5,1,20,21
20700850,NYK,1,240,90,17,25,50,26,6,4,11,18,CHA,83,12,24,44,15,9,4,13,17
20700849,BOS,1,240,65,12,29,37,27,10,2,20,25,CLE,81,19,24,44,16,7,2,17,24
20700854,LAC,0,240,80,20,28,43,19,8,2,12,19,POR,71,11,25,43,16,5,3,15,22
20700852,UTA,1,240,83,17,17,41,29,2,5,9,22,DET,76,16,35,40,17,7,4,10,21
20700848,IND,0,240,78,27,43,47,20,5,5,18,28,CHI,87,16,37,46,26,13,7,13,34
20700847,ATL,1,240,83,17,40,46,28,8,4,16,26,SAC,89,20,35,40,25,9,3,12,27
20700851,NOH,1,240,90,15,18,36,26,12,3,11,22,PHX,73,18,30,36,28,2,7,18,20
20700845,TOR,1,240,81,18,28,37,26,8,4,7,17,MIN,66,20,16,33,21,4,2,20,27
20700853,SEA,0,240,102,11,22,42,15,10,1,16,15,DEN,88,17,16,49,35,13,7,17,16
20700856,SAS,1,240,81,18,22,36,19,6,4,7,21,DAL,74,14,31,44,17,4,3,11,19
20700857,LAL,1,240,84,20,22,55,28,8,12,18,16,MIA,88,18,19,40,23,6,5,13,21
20700855,NJN,1,240,87,23,31,40,25,9,4,9,25,MIL,81,12,29,43,19,4,5,15,22
20700867,GSW,1,240,92,29,19,45,30,8,12,14,17,PHI,99,10,22,50,23,8,2,19,19
20700862,CHI,0,240,79,20,23,47,26,7,5,22,28,WAS,86,9,34,45,16,11,10,16,21
20700859,BOS,1,240,86,19,21,44,33,9,5,17,20,CHA,82,26,29,44,22,9,2,16,23
20700861,CLE,1,240,74,15,22,40,23,6,10,10,9,MIN,87,19,11,40,14,7,4,14,22
20700864,HOU,1,240,81,27,28,53,24,12,13,17,23,MEM,91,18,26,40,13,12,7,13,21
20700868,POR,1,240,87,19,20,35,29,4,1,6,21,LAL,86,27,28,43,25,4,2,13,20
20700865,DAL,1,240,94,12,20,49,24,6,6,9,20,SAC,83,12,27,43,20,5,7,12,21
20700860,ATL,1,240,85,14,23,44,27,6,5,11,15,NYK,88,16,20,48,22,5,3,12,20
20700866,DEN,1,240,94,20,33,55,25,4,10,10,19,LAC,89,21,23,41,28,8,5,13,20
20700863,NOH,1,240,78,20,31,34,24,9,3,7,20,UTA,77,16,27,45,17,2,2,14,21
20700858,TOR,0,240,94,21,16,48,28,5,3,12,24,IND,85,30,31,44,28,4,2,12,19
20700869,SEA,0,240,76,7,28,45,23,4,7,17,16,MIA,95,13,19,43,22,9,6,9,24
20700873,PHX,0,240,87,23,19,40,25,2,3,18,19,PHI,90,7,23,39,20,13,3,10,17
20700874,LAC,0,240,69,6,34,37,12,4,2,15,15,DET,81,14,12,44,28,5,7,12,24
20700870,ORL,1,240,79,24,37,54,22,7,2,12,17,NYK,89,10,21,37,15,4,2,10,26
20700872,MIL,0,240,83,12,33,46,14,7,5,11,22,SAS,75,21,29,42,17,6,2,14,28
20700871,MEM,0,240,70,24,36,38,14,6,3,18,24,UTA,79,17,22,39,37,11,2,16,28
20700884,GSW,1,240,90,25,20,44,19,8,7,8,23,POR,84,16,26,48,21,6,6,16,16
20700876,LAL,1,265,87,23,50,58,20,9,9,11,23,DAL,103,27,25,53,23,7,2,10,29
20700878,NJN,0,240,78,18,26,42,8,7,6,13,23,SAS,85,14,18,51,16,6,3,10,22
20700877,BOS,1,240,83,21,21,48,26,9,7,15,22,ATL,81,16,28,43,18,4,7,13,16
20700875,CLE,1,240,80,16,26,39,19,10,4,11,19,CHI,74,17,31,44,18,5,7,18,22
20700883,HOU,1,240,90,26,6,44,23,7,5,15,21,DEN,79,20,24,40,19,10,3,17,17
20700881,IND,1,240,91,24,35,51,24,10,5,9,24,MIL,100,19,35,59,12,3,2,13,21
20700885,SAC,1,240,73,17,30,34,22,7,1,13,19,MIA,71,24,21,30,24,5,2,16,25
20700882,MIN,0,265,93,9,22,38,29,14,2,15,18,SEA,80,7,22,41,28,8,6,22,15
20700879,WAS,1,240,81,21,31,44,19,9,7,7,18,NOH,78,17,17,44,17,4,3,15,22
20700880,CHA,1,240,94,17,26,50,17,3,2,7,17,TOR,74,14,21,37,17,4,9,11,21
20700886,NYK,0,240,86,14,20,47,18,2,2,9,22,NOH,88,25,20,52,18,5,6,7,19
20700888,LAC,0,240,67,9,19,27,23,7,4,18,16,PHI,78,7,14,33,28,7,5,12,17
20700887,UTA,1,240,77,16,33,35,29,9,6,11,28,DAL,74,17,34,32,18,4,3,14,23
20700894,SAS,1,240,77,12,31,52,15,8,6,11,17,NJN,75,17,16,42,15,7,4,12,26
20700893,CHI,1,240,82,17,23,47,29,7,8,12,21,MEM,92,19,19,39,16,6,2,13,19
20700890,ORL,1,240,76,23,20,41,18,7,3,15,15,TOR,88,14,19,47,15,7,2,13,16
20700891,DET,1,240,79,19,37,40,23,10,10,12,23,SEA,81,11,25,47,18,5,3,20,26
20700896,POR,0,240,83,15,25,39,14,7,5,14,27,PHX,70,13,42,42,18,8,4,15,22
20700889,ATL,0,240,77,16,40,38,24,6,7,18,12,GSW,101,32,10,39,28,10,5,11,28
20700895,SAC,0,240,96,11,17,44,14,7,7,14,30,LAL,86,19,40,47,22,10,5,16,17
20700892,MIN,0,240,80,12,9,35,26,6,4,16,22,CHA,74,20,29,39,31,11,6,11,14
20700900,NYK,0,240,74,19,32,36,15,6,5,13,29,CLE,83,32,32,39,23,9,4,10,20
20700899,BOS,1,240,76,8,24,50,23,2,5,11,20,DET,77,16,25,38,16,6,5,8,23
20700908,LAC,1,290,93,20,39,49,28,5,10,12,21,SAC,90,13,27,38,22,4,6,14,30
20700905,HOU,1,240,95,34,13,45,30,8,5,11,15,IND,87,22,16,37,26,7,1,15,17
20700901,MIA,0,240,69,22,21,36,15,6,2,20,22,TOR,82,16,21,38,27,11,3,9,18
20700907,UTA,1,240,81,13,30,49,26,8,3,9,18,MIN,72,14,22,35,12,4,2,16,28
20700902,MIL,1,240,93,20,31,45,36,8,6,12,21,SEA,86,8,31,45,19,8,5,14,25
20700906,DEN,1,240,91,16,29,39,32,7,7,11,21,PHX,79,21,24,40,29,6,3,20,25
20700904,NOH,1,240,99,29,9,45,35,7,2,9,19,ATL,78,12,26,40,18,3,3,14,15
20700897,WAS,0,240,82,21,16,37,22,5,7,15,20,ORL,82,27,22,39,27,9,0,11,14
20700903,MEM,1,240,80,13,25,44,17,4,2,14,20,NJN,82,18,19,38,24,8,3,14,25
20700898,CHA,1,240,94,22,41,52,14,9,5,11,24,GSW,82,27,30,43,12,5,8,14,28
20700910,SAS,1,240,79,14,33,47,24,8,3,22,17,IND,81,18,26,35,9,17,6,16,27
20700909,CHI,1,240,91,16,31,56,22,6,5,8,24,CLE,84,22,27,48,16,3,11,13,25
20700911,DAL,0,240,83,12,23,41,20,1,4,12,20,HOU,83,16,23,38,23,8,3,6,17
20700913,PHI,1,240,89,8,20,43,29,12,2,12,14,SEA,75,10,14,35,22,5,5,21,16
20700923,LAL,1,240,85,23,19,49,28,12,8,13,23,LAC,82,14,23,39,18,8,2,16,17
20700915,NYK,0,240,76,14,27,39,16,6,4,16,24,DET,78,8,30,37,18,8,6,13,20
20700920,PHX,0,240,86,27,33,32,25,3,6,14,29,UTA,79,11,40,42,24,8,2,18,30
20700917,BOS,1,240,79,18,43,55,23,9,9,21,26,CHI,85,23,38,35,20,13,6,15,28
20700916,MIA,0,240,81,24,23,36,17,6,7,15,15,GSW,98,30,20,51,26,12,3,9,21
20700919,MIL,0,240,80,17,22,33,20,10,0,9,14,POR,77,16,14,39,21,6,5,16,21
20700921,SAC,0,240,71,12,39,37,17,6,7,16,17,MIN,85,13,22,40,25,9,6,11,25
20700922,DEN,1,240,74,14,33,39,23,8,0,15,20,SAS,75,19,16,31,24,6,5,16,28
20700918,NOH,1,240,73,13,33,40,22,8,2,15,9,NJN,87,19,7,35,28,8,3,13,23
20700912,TOR,0,265,99,26,22,38,18,11,3,9,19,WAS,82,21,21,49,24,7,8,22,21
20700914,CHA,1,240,82,17,22,41,21,9,6,14,25,ATL,80,11,27,40,21,7,6,15,17
20700928,NYK,0,265,89,15,31,41,15,3,3,9,20,POR,95,22,29,52,21,4,4,11,22
20700933,LAC,0,240,73,21,27,41,21,3,3,18,19,MIN,79,12,26,37,18,11,3,10,22
20700927,ORL,0,240,75,21,24,42,17,3,7,20,18,GSW,94,24,26,44,16,14,3,10,25
20700924,CLE,1,240,91,25,27,54,26,10,9,14,12,IND,81,24,6,37,23,7,4,17,24
20700930,HOU,1,240,84,34,8,43,27,8,6,13,15,NOH,91,21,12,41,20,7,3,11,11
